,YEAR,MONTH,DAY,TYPE,PERIOD,SEASON,NEIGHBOURHOOD,Counts
23678,2016,11,1,Mischief,AM,Autumn,Renfrew-Collingwood,4
23679,2016,11,1,Mischief,AM,Autumn,Riley Park,1
23680,2016,11,1,Mischief,AM,Autumn,Strathcona,11
23681,2016,11,1,Mischief,AM,Autumn,Sunset,4
23682,2016,11,1,Mischief,AM,Autumn,Victoria-Fraserview,3
23683,2016,11,1,Mischief,AM,Autumn,West End,11
23684,2016,11,1,Mischief,AM,Autumn,West Point Grey,1
23685,2016,11,1,Mischief,PM,Autumn,Arbutus Ridge,2
23686,2016,11,1,Mischief,PM,Autumn,Central Business District,55
23687,2016,11,1,Mischief,PM,Autumn,Dunbar-Southlands,3
23688,2016,11,1,Mischief,PM,Autumn,Fairview,9
23689,2016,11,1,Mischief,PM,Autumn,Grandview-Woodland,14
23690,2016,11,1,Mischief,PM,Autumn,Hastings-Sunrise,10
23691,2016,11,1,Mischief,PM,Autumn,Kensington-Cedar Cottage,7
23692,2016,11,1,Mischief,PM,Autumn,Kerrisdale,2
23693,2016,11,1,Mischief,PM,Autumn,Killarney,2
23694,2016,11,1,Mischief,PM,Autumn,Kitsilano,5
23695,2016,11,1,Mischief,PM,Autumn,Marpole,6
23696,2016,11,1,Mischief,PM,Autumn,Mount Pleasant,13
23697,2016,11,1,Mischief,PM,Autumn,Musqueam,1
23698,2016,11,1,Mischief,PM,Autumn,Oakridge,3
23699,2016,11,1,Mischief,PM,Autumn,Renfrew-Collingwood,12
23700,2016,11,1,Mischief,PM,Autumn,Riley Park,7
23701,2016,11,1,Mischief,PM,Autumn,Shaughnessy,3
23702,2016,11,1,Mischief,PM,Autumn,South Cambie,1
23703,2016,11,1,Mischief,PM,Autumn,Stanley Park,3
23704,2016,11,1,Mischief,PM,Autumn,Strathcona,16
23705,2016,11,1,Mischief,PM,Autumn,Sunset,7
23706,2016,11,1,Mischief,PM,Autumn,Victoria-Fraserview,5
23707,2016,11,1,Mischief,PM,Autumn,West End,12
23708,2016,11,1,Mischief,PM,Autumn,West Point Grey,5
23709,2016,11,1,Offence Against a Person,AM,Autumn,Arbutus Ridge,2
23710,2016,11,1,Offence Against a Person,AM,Autumn,Central Business District,79
23711,2016,11,1,Offence Against a Person,AM,Autumn,Fairview,11
23712,2016,11,1,Offence Against a Person,AM,Autumn,Grandview-Woodland,10
23713,2016,11,1,Offence Against a Person,AM,Autumn,Hastings-Sunrise,6
23714,2016,11,1,Offence Against a Person,AM,Autumn,Kensington-Cedar Cottage,16
23715,2016,11,1,Offence Against a Person,AM,Autumn,Kerrisdale,5
23716,2016,11,1,Offence Against a Person,AM,Autumn,Killarney,4
23717,2016,11,1,Offence Against a Person,AM,Autumn,Kitsilano,4
23718,2016,11,1,Offence Against a Person,AM,Autumn,Marpole,10
23719,2016,11,1,Offence Against a Person,AM,Autumn,Mount Pleasant,9
23720,2016,11,1,Offence Against a Person,AM,Autumn,Renfrew-Collingwood,13
23721,2016,11,1,Offence Against a Person,AM,Autumn,Riley Park,5
23722,2016,11,1,Offence Against a Person,AM,Autumn,Shaughnessy,5
23723,2016,11,1,Offence Against a Person,AM,Autumn,South Cambie,1
23724,2016,11,1,Offence Against a Person,AM,Autumn,Stanley Park,1
23725,2016,11,1,Offence Against a Person,AM,Autumn,Strathcona,39
23726,2016,11,1,Offence Against a Person,AM,Autumn,Sunset,10
23727,2016,11,1,Offence Against a Person,AM,Autumn,Victoria-Fraserview,1
23728,2016,11,1,Offence Against a Person,AM,Autumn,West End,26
23729,2016,11,1,Offence Against a Person,AM,Autumn,West Point Grey,1
23730,2016,11,1,Other Theft,AM,Autumn,Arbutus Ridge,3
23731,2016,11,1,Other Theft,AM,Autumn,Central Business District,110
23732,2016,11,1,Other Theft,AM,Autumn,Dunbar-Southlands,2
23733,2016,11,1,Other Theft,AM,Autumn,Fairview,14
23734,2016,11,1,Other Theft,AM,Autumn,Grandview-Woodland,5
23735,2016,11,1,Other Theft,AM,Autumn,Hastings-Sunrise,5
23736,2016,11,1,Other Theft,AM,Autumn,Kensington-Cedar Cottage,9
23737,2016,11,1,Other Theft,AM,Autumn,Kerrisdale,1
23738,2016,11,1,Other Theft,AM,Autumn,Killarney,2
23739,2016,11,1,Other Theft,AM,Autumn,Kitsilano,6
23740,2016,11,1,Other Theft,AM,Autumn,Marpole,6
23741,2016,11,1,Other Theft,AM,Autumn,Mount Pleasant,15
23742,2016,11,1,Other Theft,AM,Autumn,Oakridge,1
23743,2016,11,1,Other Theft,AM,Autumn,Renfrew-Collingwood,13
23744,2016,11,1,Other Theft,AM,Autumn,Riley Park,1
23745,2016,11,1,Other Theft,AM,Autumn,Shaughnessy,2
23746,2016,11,1,Other Theft,AM,Autumn,Stanley Park,1
23747,2016,11,1,Other Theft,AM,Autumn,Strathcona,11
23748,2016,11,1,Other Theft,AM,Autumn,Sunset,4
23749,2016,11,1,Other Theft,AM,Autumn,Victoria-Fraserview,1
23750,2016,11,1,Other Theft,AM,Autumn,West End,31
23751,2016,11,1,Other Theft,AM,Autumn,West Point Grey,3
23752,2016,11,1,Other Theft,PM,Autumn,Arbutus Ridge,5
23753,2016,11,1,Other Theft,PM,Autumn,Central Business District,248
23754,2016,11,1,Other Theft,PM,Autumn,Dunbar-Southlands,1
23755,2016,11,1,Other Theft,PM,Autumn,Fairview,49
23756,2016,11,1,Other Theft,PM,Autumn,Grandview-Woodland,33
23757,2016,11,1,Other Theft,PM,Autumn,Hastings-Sunrise,8
23758,2016,11,1,Other Theft,PM,Autumn,Kensington-Cedar Cottage,13
23759,2016,11,1,Other Theft,PM,Autumn,Kerrisdale,6
23760,2016,11,1,Other Theft,PM,Autumn,Killarney,5
23761,2016,11,1,Other Theft,PM,Autumn,Kitsilano,26
23762,2016,11,1,Other Theft,PM,Autumn,Marpole,18
23763,2016,11,1,Other Theft,PM,Autumn,Mount Pleasant,32
23764,2016,11,1,Other Theft,PM,Autumn,Oakridge,12
23765,2016,11,1,Other Theft,PM,Autumn,Renfrew-Collingwood,32
23766,2016,11,1,Other Theft,PM,Autumn,Riley Park,6
23767,2016,11,1,Other Theft,PM,Autumn,Shaughnessy,2
23768,2016,11,1,Other Theft,PM,Autumn,South Cambie,7
23769,2016,11,1,Other Theft,PM,Autumn,Strathcona,34
23770,2016,11,1,Other Theft,PM,Autumn,Sunset,20
23771,2016,11,1,Other Theft,PM,Autumn,Victoria-Fraserview,6
23772,2016,11,1,Other Theft,PM,Autumn,West End,67
23773,2016,11,1,Other Theft,PM,Autumn,West Point Grey,1
23774,2016,11,1,Theft from Vehicle,AM,Autumn,Arbutus Ridge,1
23775,2016,11,1,Theft from Vehicle,AM,Autumn,Central Business District,96
23776,2016,11,1,Theft from Vehicle,AM,Autumn,Dunbar-Southlands,5
23777,2016,11,1,Theft from Vehicle,AM,Autumn,Fairview,8
23778,2016,11,1,Theft from Vehicle,AM,Autumn,Grandview-Woodland,18
23779,2016,11,1,Theft from Vehicle,AM,Autumn,Hastings-Sunrise,10
23780,2016,11,1,Theft from Vehicle,AM,Autumn,Kensington-Cedar Cottage,6
23781,2016,11,1,Theft from Vehicle,AM,Autumn,Kerrisdale,6
23782,2016,11,1,Theft from Vehicle,AM,Autumn,Killarney,4
23783,2016,11,1,Theft from Vehicle,AM,Autumn,Kitsilano,15
23784,2016,11,1,Theft from Vehicle,AM,Autumn,Marpole,1
23785,2016,11,1,Theft from Vehicle,AM,Autumn,Mount Pleasant,22
23786,2016,11,1,Theft from Vehicle,AM,Autumn,Oakridge,2
23787,2016,11,1,Theft from Vehicle,AM,Autumn,Renfrew-Collingwood,13
23788,2016,11,1,Theft from Vehicle,AM,Autumn,Riley Park,4
23789,2016,11,1,Theft from Vehicle,AM,Autumn,Shaughnessy,3
23790,2016,11,1,Theft from Vehicle,AM,Autumn,South Cambie,4
23791,2016,11,1,Theft from Vehicle,AM,Autumn,Strathcona,18
23792,2016,11,1,Theft from Vehicle,AM,Autumn,Sunset,4
23793,2016,11,1,Theft from Vehicle,AM,Autumn,Victoria-Fraserview,4
23794,2016,11,1,Theft from Vehicle,AM,Autumn,West End,26
23795,2016,11,1,Theft from Vehicle,AM,Autumn,West Point Grey,2
23796,2016,11,1,Theft from Vehicle,PM,Autumn,Arbutus Ridge,7
23797,2016,11,1,Theft from Vehicle,PM,Autumn,Central Business District,248
23798,2016,11,1,Theft from Vehicle,PM,Autumn,Dunbar-Southlands,11
23799,2016,11,1,Theft from Vehicle,PM,Autumn,Fairview,22
23800,2016,11,1,Theft from Vehicle,PM,Autumn,Grandview-Woodland,30
23801,2016,11,1,Theft from Vehicle,PM,Autumn,Hastings-Sunrise,28
23802,2016,11,1,Theft from Vehicle,PM,Autumn,Kensington-Cedar Cottage,34
23803,2016,11,1,Theft from Vehicle,PM,Autumn,Kerrisdale,8
23804,2016,11,1,Theft from Vehicle,PM,Autumn,Killarney,11
23805,2016,11,1,Theft from Vehicle,PM,Autumn,Kitsilano,33
23806,2016,11,1,Theft from Vehicle,PM,Autumn,Marpole,12
23807,2016,11,1,Theft from Vehicle,PM,Autumn,Mount Pleasant,36
23808,2016,11,1,Theft from Vehicle,PM,Autumn,Oakridge,17
23809,2016,11,1,Theft from Vehicle,PM,Autumn,Renfrew-Collingwood,25
23810,2016,11,1,Theft from Vehicle,PM,Autumn,Riley Park,19
23811,2016,11,1,Theft from Vehicle,PM,Autumn,Shaughnessy,5
23812,2016,11,1,Theft from Vehicle,PM,Autumn,South Cambie,2
23813,2016,11,1,Theft from Vehicle,PM,Autumn,Stanley Park,3
23814,2016,11,1,Theft from Vehicle,PM,Autumn,Strathcona,42
23815,2016,11,1,Theft from Vehicle,PM,Autumn,Sunset,9
23816,2016,11,1,Theft from Vehicle,PM,Autumn,Victoria-Fraserview,17
23817,2016,11,1,Theft from Vehicle,PM,Autumn,West End,47
23818,2016,11,1,Theft from Vehicle,PM,Autumn,West Point Grey,5
23819,2016,11,1,Theft of Bicycle,AM,Autumn,Central Business District,9
23820,2016,11,1,Theft of Bicycle,AM,Autumn,Fairview,4
23821,2016,11,1,Theft of Bicycle,AM,Autumn,Grandview-Woodland,4
23822,2016,11,1,Theft of Bicycle,AM,Autumn,Kensington-Cedar Cottage,2
23823,2016,11,1,Theft of Bicycle,AM,Autumn,Kitsilano,2
23824,2016,11,1,Theft of Bicycle,AM,Autumn,Marpole,4
23825,2016,11,1,Theft of Bicycle,AM,Autumn,Mount Pleasant,5
23826,2016,11,1,Theft of Bicycle,AM,Autumn,Renfrew-Collingwood,2
23827,2016,11,1,Theft of Bicycle,AM,Autumn,Strathcona,2
23828,2016,11,1,Theft of Bicycle,AM,Autumn,Sunset,1
23829,2016,11,1,Theft of Bicycle,AM,Autumn,West End,4
23830,2016,11,1,Theft of Bicycle,PM,Autumn,Arbutus Ridge,2
23831,2016,11,1,Theft of Bicycle,PM,Autumn,Central Business District,23
23832,2016,11,1,Theft of Bicycle,PM,Autumn,Dunbar-Southlands,1
23833,2016,11,1,Theft of Bicycle,PM,Autumn,Fairview,11
23834,2016,11,1,Theft of Bicycle,PM,Autumn,Grandview-Woodland,5
23835,2016,11,1,Theft of Bicycle,PM,Autumn,Hastings-Sunrise,1
23836,2016,11,1,Theft of Bicycle,PM,Autumn,Kensington-Cedar Cottage,5
23837,2016,11,1,Theft of Bicycle,PM,Autumn,Kerrisdale,1
23838,2016,11,1,Theft of Bicycle,PM,Autumn,Kitsilano,5
23839,2016,11,1,Theft of Bicycle,PM,Autumn,Marpole,1
23840,2016,11,1,Theft of Bicycle,PM,Autumn,Mount Pleasant,13
23841,2016,11,1,Theft of Bicycle,PM,Autumn,Renfrew-Collingwood,3
23842,2016,11,1,Theft of Bicycle,PM,Autumn,Riley Park,4
23843,2016,11,1,Theft of Bicycle,PM,Autumn,Shaughnessy,1
23844,2016,11,1,Theft of Bicycle,PM,Autumn,South Cambie,2
23845,2016,11,1,Theft of Bicycle,PM,Autumn,Stanley Park,1
23846,2016,11,1,Theft of Bicycle,PM,Autumn,Strathcona,4
23847,2016,11,1,Theft of Bicycle,PM,Autumn,West End,5
23848,2016,11,1,Theft of Bicycle,PM,Autumn,West Point Grey,2
23849,2016,11,1,Theft of Vehicle,AM,Autumn,Central Business District,2
23850,2016,11,1,Theft of Vehicle,AM,Autumn,Fairview,2
23851,2016,11,1,Theft of Vehicle,AM,Autumn,Grandview-Woodland,4
23852,2016,11,1,Theft of Vehicle,AM,Autumn,Hastings-Sunrise,1
23853,2016,11,1,Theft of Vehicle,AM,Autumn,Kensington-Cedar Cottage,1
23854,2016,11,1,Theft of Vehicle,AM,Autumn,Killarney,1
23855,2016,11,1,Theft of Vehicle,AM,Autumn,Mount Pleasant,1
23856,2016,11,1,Theft of Vehicle,AM,Autumn,Renfrew-Collingwood,6
23857,2016,11,1,Theft of Vehicle,AM,Autumn,Riley Park,1
23858,2016,11,1,Theft of Vehicle,AM,Autumn,Strathcona,1
23859,2016,11,1,Theft of Vehicle,AM,Autumn,Victoria-Fraserview,3
23860,2016,11,1,Theft of Vehicle,AM,Autumn,West End,2
23861,2016,11,1,Theft of Vehicle,AM,Autumn,West Point Grey,1
23862,2016,11,1,Theft of Vehicle,PM,Autumn,Arbutus Ridge,1
23863,2016,11,1,Theft of Vehicle,PM,Autumn,Central Business District,14
23864,2016,11,1,Theft of Vehicle,PM,Autumn,Dunbar-Southlands,1
23865,2016,11,1,Theft of Vehicle,PM,Autumn,Fairview,1
23866,2016,11,1,Theft of Vehicle,PM,Autumn,Grandview-Woodland,8
23867,2016,11,1,Theft of Vehicle,PM,Autumn,Hastings-Sunrise,8
23868,2016,11,1,Theft of Vehicle,PM,Autumn,Kensington-Cedar Cottage,10
23869,2016,11,1,Theft of Vehicle,PM,Autumn,Killarney,3
23870,2016,11,1,Theft of Vehicle,PM,Autumn,Kitsilano,9
23871,2016,11,1,Theft of Vehicle,PM,Autumn,Marpole,4
23872,2016,11,1,Theft of Vehicle,PM,Autumn,Mount Pleasant,7
23873,2016,11,1,Theft of Vehicle,PM,Autumn,Renfrew-Collingwood,5
23874,2016,11,1,Theft of Vehicle,PM,Autumn,Riley Park,4
23875,2016,11,1,Theft of Vehicle,PM,Autumn,Strathcona,5
23876,2016,11,1,Theft of Vehicle,PM,Autumn,Sunset,4
23877,2016,11,1,Theft of Vehicle,PM,Autumn,Victoria-Fraserview,5
23878,2016,11,1,Theft of Vehicle,PM,Autumn,West End,3
23879,2016,11,1,Theft of Vehicle,PM,Autumn,West Point Grey,2
23880,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Arbutus Ridge,1
23881,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Central Business District,4
23882,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Dunbar-Southlands,1
23883,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Fairview,2
23884,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Grandview-Woodland,2
23885,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Hastings-Sunrise,2
23886,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Kensington-Cedar Cottage,7
23887,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Kerrisdale,1
23888,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Killarney,1
23889,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Kitsilano,4
23890,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Marpole,3
23891,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Mount Pleasant,6
23892,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Oakridge,2
23893,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Renfrew-Collingwood,6
23894,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Riley Park,3
23895,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Shaughnessy,1
23896,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,South Cambie,1
23897,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Strathcona,4
23898,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Sunset,3
23899,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Victoria-Fraserview,1
23900,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,West End,3
23901,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Arbutus Ridge,1
23902,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Central Business District,19
23903,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Dunbar-Southlands,2
23904,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Fairview,6
23905,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Grandview-Woodland,13
23906,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Hastings-Sunrise,3
23907,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Kensington-Cedar Cottage,11
23908,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Kerrisdale,4
23909,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Killarney,1
23910,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Kitsilano,6
23911,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Marpole,5
23912,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Mount Pleasant,13
23913,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Oakridge,1
23914,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Renfrew-Collingwood,6
23915,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Riley Park,2
23916,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Shaughnessy,4
23917,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,South Cambie,3
23918,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Strathcona,7
23919,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Sunset,10
23920,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Victoria-Fraserview,5
23921,2016,11,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,West Point Grey,1
23922,2016,12,1,Break and Enter Commercial,AM,Autumn,Arbutus Ridge,1
23923,2016,12,1,Break and Enter Commercial,AM,Autumn,Central Business District,20
23924,2016,12,1,Break and Enter Commercial,AM,Autumn,Fairview,6
23925,2016,12,1,Break and Enter Commercial,AM,Autumn,Grandview-Woodland,6
23926,2016,12,1,Break and Enter Commercial,AM,Autumn,Hastings-Sunrise,2
23927,2016,12,1,Break and Enter Commercial,AM,Autumn,Kensington-Cedar Cottage,1
23928,2016,12,1,Break and Enter Commercial,AM,Autumn,Kerrisdale,1
23929,2016,12,1,Break and Enter Commercial,AM,Autumn,Killarney,2
23930,2016,12,1,Break and Enter Commercial,AM,Autumn,Kitsilano,8
23931,2016,12,1,Break and Enter Commercial,AM,Autumn,Marpole,1
23932,2016,12,1,Break and Enter Commercial,AM,Autumn,Mount Pleasant,6
23933,2016,12,1,Break and Enter Commercial,AM,Autumn,Oakridge,1
23934,2016,12,1,Break and Enter Commercial,AM,Autumn,Riley Park,4
23935,2016,12,1,Break and Enter Commercial,AM,Autumn,South Cambie,1
23936,2016,12,1,Break and Enter Commercial,AM,Autumn,Strathcona,7
23937,2016,12,1,Break and Enter Commercial,AM,Autumn,West End,6
23938,2016,12,1,Break and Enter Commercial,AM,Autumn,West Point Grey,2
23939,2016,12,1,Break and Enter Commercial,AM,Winter,Central Business District,14
23940,2016,12,1,Break and Enter Commercial,AM,Winter,Fairview,5
23941,2016,12,1,Break and Enter Commercial,AM,Winter,Grandview-Woodland,2
23942,2016,12,1,Break and Enter Commercial,AM,Winter,Kensington-Cedar Cottage,2
23943,2016,12,1,Break and Enter Commercial,AM,Winter,Kerrisdale,1
23944,2016,12,1,Break and Enter Commercial,AM,Winter,Kitsilano,1
23945,2016,12,1,Break and Enter Commercial,AM,Winter,Marpole,3
23946,2016,12,1,Break and Enter Commercial,AM,Winter,Mount Pleasant,2
23947,2016,12,1,Break and Enter Commercial,AM,Winter,Oakridge,1
23948,2016,12,1,Break and Enter Commercial,AM,Winter,Stanley Park,1
23949,2016,12,1,Break and Enter Commercial,AM,Winter,Strathcona,5
23950,2016,12,1,Break and Enter Commercial,AM,Winter,Sunset,3
23951,2016,12,1,Break and Enter Commercial,AM,Winter,Victoria-Fraserview,1
23952,2016,12,1,Break and Enter Commercial,AM,Winter,West End,5
23953,2016,12,1,Break and Enter Commercial,AM,Winter,West Point Grey,1
23954,2016,12,1,Break and Enter Commercial,PM,Autumn,Arbutus Ridge,1
23955,2016,12,1,Break and Enter Commercial,PM,Autumn,Central Business District,17
23956,2016,12,1,Break and Enter Commercial,PM,Autumn,Fairview,12
23957,2016,12,1,Break and Enter Commercial,PM,Autumn,Grandview-Woodland,3
23958,2016,12,1,Break and Enter Commercial,PM,Autumn,Kensington-Cedar Cottage,2
23959,2016,12,1,Break and Enter Commercial,PM,Autumn,Kerrisdale,2
23960,2016,12,1,Break and Enter Commercial,PM,Autumn,Kitsilano,2
23961,2016,12,1,Break and Enter Commercial,PM,Autumn,Marpole,2
23962,2016,12,1,Break and Enter Commercial,PM,Autumn,Mount Pleasant,4
23963,2016,12,1,Break and Enter Commercial,PM,Autumn,Renfrew-Collingwood,1
23964,2016,12,1,Break and Enter Commercial,PM,Autumn,Riley Park,2
23965,2016,12,1,Break and Enter Commercial,PM,Autumn,Strathcona,5
23966,2016,12,1,Break and Enter Commercial,PM,Autumn,Sunset,2
23967,2016,12,1,Break and Enter Commercial,PM,Autumn,West End,4
23968,2016,12,1,Break and Enter Commercial,PM,Autumn,West Point Grey,1
23969,2016,12,1,Break and Enter Commercial,PM,Winter,Arbutus Ridge,1
23970,2016,12,1,Break and Enter Commercial,PM,Winter,Central Business District,4
23971,2016,12,1,Break and Enter Commercial,PM,Winter,Fairview,2
23972,2016,12,1,Break and Enter Commercial,PM,Winter,Grandview-Woodland,4
23973,2016,12,1,Break and Enter Commercial,PM,Winter,Kerrisdale,1
23974,2016,12,1,Break and Enter Commercial,PM,Winter,Killarney,1
23975,2016,12,1,Break and Enter Commercial,PM,Winter,Kitsilano,1
23976,2016,12,1,Break and Enter Commercial,PM,Winter,Mount Pleasant,4
23977,2016,12,1,Break and Enter Commercial,PM,Winter,Renfrew-Collingwood,1
23978,2016,12,1,Break and Enter Commercial,PM,Winter,Strathcona,2
23979,2016,12,1,Break and Enter Commercial,PM,Winter,Sunset,1
23980,2016,12,1,Break and Enter Commercial,PM,Winter,West End,3
23981,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Arbutus Ridge,2
23982,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Central Business District,7
23983,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Dunbar-Southlands,4
23984,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Fairview,2
23985,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Kensington-Cedar Cottage,11
23986,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Kerrisdale,3
23987,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Killarney,2
23988,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Kitsilano,4
23989,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Marpole,4
23990,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Mount Pleasant,2
23991,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Oakridge,4
23992,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Renfrew-Collingwood,5
23993,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Riley Park,1
23994,2016,12,1,Break and Enter Residential/Other,AM,Autumn,South Cambie,2
23995,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Sunset,4
23996,2016,12,1,Break and Enter Residential/Other,AM,Autumn,Victoria-Fraserview,3
23997,2016,12,1,Break and Enter Residential/Other,AM,Autumn,West Point Grey,2
23998,2016,12,1,Break and Enter Residential/Other,AM,Winter,Central Business District,2
